session_id,timestamp,source_ip,destination_service,connection_count,packets_per_second,failed_login_count,successful_login_count,login_frequency,port_scan_count,command_frequency,database_query_count,sensitive_file_access,privilege_escalation_attempt,lateral_movement_score,data_access_volume,session_duration,attacker_sophistication,attack_stage,asset_criticality,detection_confidence,attack_label
SESS-B46F587E,2026-09-05T15:57:41.927824Z,159.48.222.187,RDP:3389,114,108.02,0,0,0.0,145,2.73,0,0,0,0.339,2.01,229.7,0.28,S1,0.5,0.92,RECONNAISSANCE
SESS-68A53EF6,2026-09-06T06:52:42.364976Z,10.0.3.37,DNS:53,189,460.12,0,1,0.2,0,24.84,79,67,0,0.406,1216.14,3333.3,0.96,S7,0.78,0.91,EXFILTRATION
SESS-CF2BDA95,2026-09-05T17:19:42.379504Z,10.0.4.18,DNS:53,180,83.11,0,1,0.2,0,34.09,78,76,0,0.31,2265.2,1327.6,0.58,S7,0.75,0.95,EXFILTRATION
SESS-767C1905,2026-09-06T01:20:42.107459Z,10.0.3.87,API:8080,84,88.79,0,1,0.0,0,6.29,230,7,0,0.352,59.99,756.2,0.63,S6,0.74,0.88,DB_PROBE
SESS-E3F9BE7D,2026-09-06T02:18:41.909454Z,117.63.112.65,RDP:3389,107,95.88,2,0,0.58,153,3.8,0,0,0,0.43,5.96,146.2,0.28,S1,0.34,0.93,RECONNAISSANCE
SESS-FFC74BA3,2026-09-06T12:46:41.878745Z,192.168.1.208,HTTPS:443,10,12.91,0,1,0.0,0,4.74,8,0,0,0.036,3.59,819.0,0.44,S0,0.38,0.05,NORMAL
SESS-40D8B8F3,2026-09-06T11:29:42.151801Z,10.0.1.185,MySQL:3306,85,49.34,0,1,0.0,0,11.54,233,7,0,0.17,48.07,612.2,0.64,S6,0.92,0.92,DB_PROBE
SESS-0A6316DA,2026-09-06T07:01:42.356362Z,10.0.10.89,MySQL:3306,105,42.86,0,1,0.5,0,19.47,295,55,0,0.275,162.39,1087.6,0.93,S6,0.92,0.91,DATA_ACCESS
SESS-BE733C01,2026-09-05T23:20:41.920661Z,108.104.150.176,API:8080,100,179.87,0,0,0.0,156,0.57,0,0,0,0.378,7.66,162.8,0.7,S1,0.44,0.95,RECONNAISSANCE
SESS-D1CEDD1C,2026-09-05T18:46:41.889860Z,192.168.1.40,DNS:53,18,25.98,0,1,0.0,0,1.52,4,0,0,0.106,8.96,444.4,0.29,S0,0.47,0.14,NORMAL
SESS-AF783080,2026-09-05T17:40:41.924562Z,137.186.173.247,API:8080,110,119.85,2,0,0.47,147,5.13,0,0,0,0.393,6.63,47.8,0.16,S1,0.29,0.84,RECONNAISSANCE
SESS-1ED4BADA,2026-09-05T21:16:41.661884Z,192.168.1.39,DNS:53,20,7.57,0,1,0.0,0,0.47,2,0,0,0.157,2.94,290.5,0.2,S0,0.44,0.04,NORMAL
SESS-AE2ED63F,2026-09-06T01:59:41.854049Z,192.168.1.13,DNS:53,10,5.29,0,2,0.0,0,1.56,4,0,0,0.142,4.08,740.0,0.55,S0,0.26,0.11,NORMAL
SESS-8D45E506,2026-09-05T22:15:42.362719Z,10.0.3.79,SSH:22,180,341.33,0,1,0.2,0,36.61,78,64,0,0.131,2752.42,2583.9,0.85,S7,0.95,0.89,EXFILTRATION
SESS-6A86A3A9,2026-09-06T11:33:42.199582Z,10.0.2.154,API:8080,42,17.46,3,1,2.36,0,28.63,0,19,7,0.68,21.12,348.3,0.92,S4,0.41,0.84,PRIVILEGE_ESCALATION
SESS-FBFCB467,2026-09-06T06:54:42.275122Z,10.0.3.20,SMB:445,151,129.39,2,1,6.27,47,42.94,5,10,1,0.949,12.83,720.0,0.62,S5,0.44,0.97,LATERAL_MOVEMENT
SESS-DB5F58DE,2026-09-05T20:14:42.377285Z,10.0.3.48,SSH:22,163,275.36,0,1,0.2,0,5.73,87,65,0,0.135,1868.07,3224.1,0.65,S7,0.76,0.95,EXFILTRATION
SESS-EF3E3363,2026-09-05T15:51:42.130038Z,10.0.7.14,API:8080,93,38.84,2,1,1.0,0,6.76,218,7,0,0.061,84.5,281.6,0.23,S6,0.85,0.94,DB_PROBE
SESS-201E1AD4,2026-09-06T05:43:41.921434Z,177.90.112.229,SSH:22,97,248.94,2,0,0.88,148,3.11,0,0,0,0.115,6.54,241.3,0.34,S1,0.38,0.72,RECONNAISSANCE
SESS-ABCF95FC,2026-09-05T22:28:41.943062Z,70.197.99.76,SSH:22,109,102.63,0,0,0.0,157,1.57,0,0,0,0.122,2.97,192.5,0.8,S1,0.2,0.74,RECONNAISSANCE
SESS-EEFC1222,2026-09-06T03:26:42.039256Z,175.180.67.146,API:8080,65,64.79,47,1,5.55,0,8.0,0,0,0,0.239,8.98,616.5,0.61,S3,0.46,0.81,CREDENTIAL_ATTACK
SESS-F2EC38C8,2026-09-06T12:55:42.090367Z,10.0.6.228,MySQL:3306,88,99.52,0,1,0.0,0,19.39,202,3,0,0.343,31.39,176.2,0.57,S6,0.8,0.94,DB_PROBE
SESS-C37BB9A2,2026-09-05T23:48:41.968655Z,109.26.182.206,SSH:22,153,27.17,93,0,52.38,0,0.22,0,0,0,0.034,5.66,472.0,0.69,S2,0.48,0.82,BRUTE_FORCE
SESS-47773DDF,2026-09-05T15:37:42.382061Z,10.0.5.59,DNS:53,168,120.69,0,1,0.2,0,11.33,93,62,0,0.676,1551.76,2578.9,0.72,S7,0.91,0.95,EXFILTRATION
SESS-04F6BF2B,2026-09-05T20:48:42.170226Z,10.0.5.125,MySQL:3306,95,15.14,2,1,1.0,0,20.47,210,5,0,0.242,108.79,498.3,0.56,S6,0.76,0.89,DB_PROBE
SESS-5A99FB4C,2026-09-05T15:27:42.240845Z,10.0.3.80,RDP:3389,49,17.51,1,1,1.88,0,28.73,8,15,4,0.747,12.45,875.4,0.86,S4,0.73,0.86,PRIVILEGE_ESCALATION
SESS-B3E2DE9F,2026-09-06T05:17:42.200093Z,10.0.3.160,API:8080,58,41.83,3,1,1.83,0,20.69,0,12,1,0.389,24.73,659.3,0.63,S4,0.54,0.85,PRIVILEGE_ESCALATION
SESS-1AEBE22A,2026-09-05T17:23:41.812420Z,192.168.1.136,API:8080,12,8.8,0,1,0.0,0,1.01,5,0,0,0.438,0.29,707.9,0.39,S0,0.5,0.1,NORMAL
SESS-DBB4E28E,2026-09-05T22:22:41.796106Z,192.168.1.63,DNS:53,10,40.74,0,1,0.0,0,1.28,8,0,0,0.142,1.06,714.1,0.36,S0,0.49,0.07,NORMAL
SESS-1136B79D,2026-09-06T06:44:41.873049Z,192.168.1.20,API:8080,12,42.46,0,1,0.0,0,0.53,5,0,0,0.182,5.0,433.6,0.23,S0,0.37,0.06,NORMAL
SESS-EB8E3140,2026-09-06T06:12:41.842266Z,192.168.1.187,HTTPS:443,14,7.1,0,1,0.0,0,0.66,5,0,0,0.128,6.7,494.9,0.34,S0,0.38,0.03,NORMAL
SESS-F3FCBC9E,2026-09-05T22:53:41.939171Z,169.128.18.22,SSH:22,96,365.85,1,0,0.26,149,1.49,0,0,0,0.261,1.17,178.8,0.44,S1,0.5,0.9,RECONNAISSANCE
SESS-EAFC99B0,2026-09-06T12:32:41.997928Z,162.47.67.197,RDP:3389,130,64.11,91,0,20.6,0,0.97,0,0,0,0.033,8.59,97.4,0.53,S2,0.56,0.85,BRUTE_FORCE
SESS-2C31F032,2026-09-06T12:11:42.312139Z,10.0.3.12,SSH:22,142,162.67,8,1,6.63,45,12.42,0,14,1,0.963,160.57,587.8,0.97,S5,0.69,0.9,LATERAL_MOVEMENT
SESS-0BD49BBB,2026-09-06T04:07:41.833630Z,192.168.1.93,HTTPS:443,11,19.19,0,2,0.0,0,2.59,5,0,0,0.18,11.65,579.3,0.09,S0,0.36,0.03,NORMAL
SESS-FB9C9FFA,2026-09-06T08:34:42.239922Z,10.0.2.181,RDP:3389,49,16.94,1,1,3.52,0,25.53,3,22,6,0.426,33.72,240.6,0.72,S4,0.72,0.85,PRIVILEGE_ESCALATION
SESS-E4F17F53,2026-09-06T11:26:42.149120Z,10.0.4.16,MySQL:3306,85,44.13,1,1,0.5,0,6.71,226,4,0,0.357,15.78,1009.7,0.55,S6,0.73,0.8,DB_PROBE
SESS-B1983D22,2026-09-06T14:02:42.073569Z,215.16.252.143,HTTPS:443,71,23.25,49,2,15.42,0,0.61,0,0,0,0.197,19.76,459.1,0.45,S3,0.66,0.77,CREDENTIAL_ATTACK
SESS-089B7170,2026-09-05T16:11:42.164283Z,10.0.10.25,MySQL:3306,69,58.52,0,1,0.0,0,17.92,213,7,0,0.332,70.08,362.0,0.44,S6,0.82,0.94,DB_PROBE
SESS-062089EE,2026-09-05T18:55:41.911009Z,98.200.195.58,RDP:3389,104,127.36,0,0,0.0,142,0.3,0,0,0,0.404,6.44,93.9,0.66,S1,0.47,0.87,RECONNAISSANCE
SESS-1AB70285,2026-09-06T01:03:41.878011Z,192.168.1.211,DNS:53,10,14.91,0,2,0.0,0,1.31,5,0,0,0.093,4.17,499.0,0.51,S0,0.44,0.11,NORMAL
SESS-8535A4A2,2026-09-06T05:55:42.377392Z,10.0.4.41,HTTPS:443,196,222.23,0,1,0.2,0,10.12,93,65,0,0.594,2014.43,3318.0,0.77,S7,0.88,0.94,EXFILTRATION
SESS-3D3E388C,2026-09-06T06:00:42.278922Z,10.0.5.87,SSH:22,135,58.77,2,1,3.8,50,12.34,0,10,0,0.958,73.4,1108.4,0.55,S5,0.53,0.93,LATERAL_MOVEMENT
SESS-D770A710,2026-09-06T02:28:42.375149Z,10.0.5.79,DNS:53,190,181.05,0,1,0.2,0,23.88,100,81,0,0.566,2048.3,2712.8,0.97,S7,0.91,0.92,EXFILTRATION
SESS-79808696,2026-09-06T10:07:41.886204Z,192.168.1.188,API:8080,14,25.3,0,1,0.0,0,0.17,7,0,0,0.264,3.6,125.0,0.3,S0,0.43,0.1,NORMAL
SESS-3B6B98E3,2026-09-06T10:02:41.733873Z,192.168.1.49,HTTPS:443,20,32.9,0,1,0.0,0,0.95,7,0,0,0.03,5.59,425.8,0.69,S0,0.35,0.06,NORMAL
SESS-7E234693,2026-09-05T20:04:42.292066Z,10.0.5.10,RDP:3389,135,104.37,2,2,7.17,39,28.44,12,11,1,0.944,82.42,1477.7,0.63,S5,0.62,0.93,LATERAL_MOVEMENT
SESS-31BB340B,2026-09-06T00:51:41.673207Z,192.168.1.135,API:8080,14,24.02,0,1,0.0,0,0.78,2,0,0,0.077,2.29,869.9,0.23,S0,0.39,0.14,NORMAL
SESS-F43A048E,2026-09-06T05:51:41.997095Z,91.246.98.120,HTTPS:443,153,27.2,95,0,39.9,0,0.69,0,0,0,0.028,11.4,243.0,0.45,S2,0.63,0.96,BRUTE_FORCE
SESS-67922339,2026-09-06T11:27:41.983159Z,85.135.114.178,RDP:3389,134,66.25,91,0,54.74,0,1.27,0,0,0,0.362,10.65,218.6,0.47,S2,0.83,0.82,BRUTE_FORCE
SESS-10D56AC1,2026-09-05T20:51:42.032427Z,205.118.11.20,API:8080,80,26.03,42,3,14.29,0,1.57,0,1,0,0.447,6.78,436.6,0.83,S3,0.6,0.93,CREDENTIAL_ATTACK
SESS-5B7B3768,2026-09-06T12:28:42.242136Z,10.0.1.46,RDP:3389,128,223.55,4,1,2.72,44,16.29,12,15,0,0.736,35.44,936.7,0.68,S5,0.66,0.87,LATERAL_MOVEMENT
SESS-62C65BCA,2026-09-06T10:22:42.330228Z,10.0.1.212,PostgreSQL:5432,91,254.36,1,1,0.5,0,24.11,287,53,0,0.357,116.59,415.8,0.87,S6,1.0,0.89,DATA_ACCESS
SESS-1B0AA469,2026-09-06T09:07:41.917247Z,170.120.35.80,API:8080,112,168.58,3,0,1.02,167,4.48,0,0,0,0.287,5.52,26.4,0.76,S1,0.21,0.82,RECONNAISSANCE
SESS-2CAEDB0C,2026-09-06T05:55:42.297413Z,10.0.4.58,SMB:445,137,123.6,8,2,4.29,41,20.41,5,15,0,0.969,65.37,294.2,0.74,S5,0.84,0.85,LATERAL_MOVEMENT
SESS-57F4198F,2026-09-06T01:28:41.838350Z,192.168.1.79,HTTPS:443,10,14.87,0,1,0.0,0,0.5,5,0,0,0.042,7.1,164.3,0.23,S0,0.22,0.03,NORMAL
SESS-0AA4F576,2026-09-05T20:36:41.917667Z,166.119.54.89,HTTPS:443,98,234.25,0,0,0.0,139,2.51,0,0,0,0.117,3.4,262.7,0.56,S1,0.36,0.95,RECONNAISSANCE
SESS-8FB10D9C,2026-09-05T16:31:42.366794Z,10.0.3.59,DNS:53,187,304.16,0,1,0.2,0,18.74,95,64,0,0.228,1893.98,3321.7,0.79,S7,0.84,0.97,EXFILTRATION
SESS-F987C21F,2026-09-06T09:12:41.950700Z,85.91.192.112,SSH:22,142,162.66,92,0,12.79,0,0.19,0,0,0,0.015,8.06,326.3,0.46,S2,0.41,0.94,BRUTE_FORCE
SESS-B0E2DF55,2026-09-06T09:56:41.872680Z,192.168.1.124,HTTPS:443,20,7.65,0,1,0.0,0,1.17,4,0,0,0.071,3.09,538.8,0.13,S0,0.14,0.08,NORMAL
SESS-CB5D5A60,2026-09-05T23:01:41.949956Z,134.77.91.28,SSH:22,129,105.73,119,0,62.34,0,0.33,0,0,0,0.084,10.09,539.5,0.22,S2,0.46,0.81,BRUTE_FORCE
SESS-A89E8256,2026-09-06T11:29:42.356981Z,10.0.1.158,API:8080,93,61.37,1,1,0.5,0,7.91,264,63,0,0.694,163.34,309.9,0.88,S6,0.82,0.98,DATA_ACCESS
SESS-D73B779E,2026-09-06T04:49:42.369681Z,10.0.2.60,SSH:22,188,213.09,0,1,0.2,0,17.28,84,74,0,0.425,1915.0,971.8,0.73,S7,0.82,0.96,EXFILTRATION
SESS-D56EC4EB,2026-09-06T12:39:41.924868Z,180.14.109.148,RDP:3389,99,65.46,0,0,0.0,154,0.61,0,0,0,0.504,4.35,241.4,0.78,S1,0.49,0.83,RECONNAISSANCE
SESS-7C9EF1FC,2026-09-06T02:38:41.976756Z,160.55.39.102,HTTPS:443,136,114.07,88,0,10.73,3,0.43,0,0,0,0.253,3.99,354.1,0.32,S2,0.65,0.83,BRUTE_FORCE
SESS-5EE5D3B0,2026-09-05T15:09:41.829609Z,192.168.1.16,API:8080,13,11.98,0,1,0.0,0,0.07,5,0,0,0.227,1.74,354.8,0.12,S0,0.3,0.13,NORMAL
SESS-9C9E711A,2026-09-05T22:29:42.070785Z,197.81.27.207,SSH:22,55,30.71,29,1,10.8,0,1.31,0,0,0,0.148,24.65,186.9,0.78,S3,0.48,0.94,CREDENTIAL_ATTACK
SESS-F79F305F,2026-09-06T08:35:41.883426Z,192.168.1.156,HTTPS:443,14,7.97,0,1,0.0,0,2.15,5,0,0,0.034,2.21,389.0,0.07,S0,0.36,0.04,NORMAL
SESS-E08D03D0,2026-09-05T16:55:41.653015Z,192.168.1.139,API:8080,11,22.41,0,3,0.0,0,0.83,5,0,0,0.308,9.54,406.1,0.16,S0,0.11,0.14,NORMAL
SESS-158FDFD6,2026-09-06T08:39:42.021353Z,131.36.145.81,API:8080,66,67.13,45,1,24.08,0,5.26,2,1,0,0.384,23.41,262.8,0.24,S3,0.55,0.95,CREDENTIAL_ATTACK
SESS-9CA16228,2026-09-06T04:12:41.939324Z,158.23.154.2,HTTPS:443,92,120.58,0,0,0.0,149,1.1,0,0,0,0.375,5.47,124.1,0.6,S1,0.22,0.84,RECONNAISSANCE
SESS-DB0725D5,2026-09-05T23:15:41.876319Z,192.168.1.162,API:8080,16,15.54,0,2,0.0,0,0.2,7,0,0,0.155,0.9,736.7,0.47,S0,0.47,0.01,NORMAL
SESS-F8CEF50B,2026-09-06T09:47:41.685962Z,192.168.1.43,API:8080,13,18.57,0,1,0.0,0,1.91,5,0,0,0.023,5.35,653.8,0.1,S0,0.21,0.02,NORMAL
SESS-08489CAE,2026-09-06T13:56:42.315287Z,10.0.5.40,SMB:445,140,92.43,4,1,5.34,49,13.15,5,15,0,0.783,182.06,1365.5,0.71,S5,0.84,0.84,LATERAL_MOVEMENT
SESS-3D92C3D5,2026-09-05T23:25:41.686355Z,192.168.1.209,DNS:53,14,16.84,0,1,0.0,0,0.0,10,0,0,0.031,6.86,622.7,0.24,S0,0.22,0.12,NORMAL
SESS-47BC48E9,2026-09-05T21:55:42.243650Z,10.0.4.79,SMB:445,144,89.52,4,2,6.42,48,12.4,0,13,1,0.933,116.1,1365.0,0.77,S5,0.61,0.88,LATERAL_MOVEMENT
SESS-F2D39673,2026-09-05T16:01:42.267730Z,10.0.3.76,SMB:445,114,148.69,4,1,5.66,32,16.07,5,8,0,0.769,113.4,609.3,0.85,S5,0.44,0.89,LATERAL_MOVEMENT
SESS-90E3CF9D,2026-09-05T16:48:41.759776Z,192.168.1.28,DNS:53,17,3.13,0,1,0.0,0,1.55,8,0,0,0.146,4.62,573.2,0.15,S0,0.21,0.11,NORMAL
SESS-CB255AD7,2026-09-05T23:37:41.675622Z,192.168.1.86,API:8080,12,3.51,0,1,0.0,0,1.74,4,0,0,0.239,7.19,651.1,0.33,S0,0.32,0.14,NORMAL
SESS-57D8F2E5,2026-09-05T15:27:42.137470Z,10.0.1.235,PostgreSQL:5432,87,45.24,2,1,1.0,0,12.04,227,11,0,0.645,55.41,1032.7,0.44,S6,0.88,0.81,DB_PROBE
SESS-725CF13A,2026-09-06T13:44:41.909532Z,169.141.30.19,SSH:22,89,64.41,0,0,0.0,158,8.6,0,0,0,0.184,7.19,282.4,0.45,S1,0.34,0.93,RECONNAISSANCE
SESS-A4F3FD8B,2026-09-05T21:52:41.759098Z,192.168.1.16,DNS:53,9,21.5,0,2,0.0,0,0.22,4,0,0,0.339,0.79,893.7,0.1,S0,0.27,0.14,NORMAL
SESS-A5D6DD20,2026-09-05T22:54:42.192041Z,10.0.4.102,RDP:3389,45,4.03,3,1,2.17,0,27.66,0,20,4,0.381,35.76,126.7,0.58,S4,0.66,0.9,PRIVILEGE_ESCALATION
SESS-7C20B8F4,2026-09-06T06:15:41.660927Z,192.168.1.78,HTTPS:443,15,17.4,0,1,0.0,0,1.9,3,0,0,0.074,5.14,243.5,0.53,S0,0.17,0.02,NORMAL
SESS-92450CB1,2026-09-06T01:19:41.814413Z,192.168.1.103,HTTPS:443,16,15.38,0,3,0.0,0,1.55,3,0,0,0.199,2.69,296.9,0.53,S0,0.31,0.08,NORMAL
SESS-25E4BBD7,2026-09-05T18:11:42.134219Z,10.0.3.245,PostgreSQL:5432,76,55.22,0,1,0.0,0,4.53,211,10,1,0.192,47.78,874.4,0.8,S6,0.86,0.85,DB_PROBE
SESS-BCE7B0C2,2026-09-06T00:28:41.798765Z,192.168.1.85,HTTPS:443,14,11.69,0,2,0.0,0,0.82,7,0,0,0.382,1.79,547.8,0.4,S0,0.44,0.09,NORMAL
SESS-11F3A1CE,2026-09-06T07:05:42.071030Z,179.69.148.215,HTTPS:443,60,34.34,34,1,11.47,0,1.41,0,1,0,0.887,21.05,104.7,0.26,S3,0.48,0.9,CREDENTIAL_ATTACK
SESS-F83F45AF,2026-09-06T09:50:41.902471Z,70.142.174.34,SSH:22,110,201.53,1,0,0.26,164,2.95,0,0,0,0.43,4.5,230.3,0.51,S1,0.14,0.88,RECONNAISSANCE
SESS-46CCD4C1,2026-09-05T23:43:41.898929Z,146.87.199.212,RDP:3389,99,159.78,0,0,0.0,164,0.49,0,0,0,0.237,3.52,261.3,0.31,S1,0.27,0.72,RECONNAISSANCE
SESS-A029CBD1,2026-09-06T02:34:42.365027Z,10.0.5.48,SSH:22,175,233.76,0,1,0.2,0,37.06,104,56,0,0.683,1741.6,514.6,0.51,S7,0.85,0.89,EXFILTRATION
SESS-6FA72720,2026-09-06T10:37:41.985987Z,194.100.3.149,RDP:3389,138,56.25,104,0,58.99,0,0.21,0,0,0,0.068,5.9,201.4,0.23,S2,0.55,0.85,BRUTE_FORCE
SESS-AB0C25E0,2026-09-06T02:53:42.297957Z,10.0.2.16,SMB:445,152,36.87,2,2,5.82,39,23.04,12,9,1,0.756,11.28,367.8,0.66,S5,0.69,0.87,LATERAL_MOVEMENT
SESS-4489F8C3,2026-09-05T20:49:42.223868Z,10.0.1.22,SSH:22,61,75.43,3,1,0.62,0,12.41,0,18,3,0.324,22.02,406.5,0.86,S4,0.61,0.94,PRIVILEGE_ESCALATION
SESS-8F12AAD2,2026-09-06T06:22:42.039119Z,126.88.76.177,API:8080,53,17.18,45,1,16.31,0,2.59,0,1,0,0.431,12.16,412.4,0.79,S3,0.63,0.76,CREDENTIAL_ATTACK
SESS-2CA5129A,2026-09-06T00:33:41.908544Z,88.188.95.142,SSH:22,107,181.27,2,0,0.73,148,2.24,0,0,0,0.251,5.6,160.8,0.42,S1,0.38,0.93,RECONNAISSANCE
SESS-63A33485,2026-09-06T12:46:42.216779Z,10.0.5.26,API:8080,52,25.81,3,1,1.28,0,33.84,0,16,1,0.216,12.83,720.6,0.83,S4,0.47,0.97,PRIVILEGE_ESCALATION
SESS-FA3C3E99,2026-09-06T00:03:42.227813Z,10.0.5.160,SSH:22,45,42.46,2,1,3.66,0,28.07,3,14,3,0.168,13.98,355.1,0.52,S4,0.75,0.93,PRIVILEGE_ESCALATION
SESS-9E3D2149,2026-09-05T14:49:41.919025Z,137.185.32.137,SSH:22,117,179.54,0,0,0.0,164,0.55,0,0,0,0.119,4.51,247.2,0.34,S1,0.11,0.95,RECONNAISSANCE
SESS-F520BC8C,2026-09-06T07:12:41.993780Z,163.183.78.242,RDP:3389,146,42.99,93,0,21.39,0,1.92,0,0,0,0.302,7.2,151.8,0.3,S2,0.47,0.79,BRUTE_FORCE
SESS-FAACBBFF,2026-09-05T19:42:41.915271Z,55.31.84.127,HTTPS:443,83,105.03,0,0,0.0,148,1.5,0,0,0,0.272,2.84,259.7,0.68,S1,0.49,0.71,RECONNAISSANCE
SESS-109B5DE2,2026-09-06T07:32:41.986376Z,139.232.181.135,RDP:3389,130,45.86,114,0,57.72,0,1.02,0,0,0,0.089,4.04,213.1,0.64,S2,0.8,0.84,BRUTE_FORCE
SESS-36F2B346,2026-09-06T13:29:42.197922Z,10.0.4.68,SSH:22,46,34.59,3,1,2.19,0,55.36,3,12,5,0.29,38.93,648.1,0.62,S4,0.76,0.87,PRIVILEGE_ESCALATION
SESS-FD1E9982,2026-09-06T07:56:41.889615Z,192.168.1.127,API:8080,17,13.87,0,1,0.0,0,3.41,6,0,0,0.022,9.03,299.5,0.05,S0,0.44,0.06,NORMAL
SESS-9E00C078,2026-09-05T23:36:41.847986Z,192.168.1.208,DNS:53,13,3.07,0,1,0.0,0,0.17,2,0,0,0.141,5.25,444.5,0.45,S0,0.43,0.02,NORMAL
SESS-006B8DCE,2026-09-05T15:40:41.933955Z,51.126.133.85,SSH:22,99,211.17,0,0,0.0,151,0.25,0,0,0,0.133,7.18,236.8,0.48,S1,0.23,0.92,RECONNAISSANCE
SESS-1DA78878,2026-09-05T18:34:42.371387Z,10.0.5.76,HTTPS:443,187,134.89,0,1,0.2,0,17.94,97,61,0,0.458,1452.75,861.5,0.7,S7,0.72,0.89,EXFILTRATION
SESS-2F4048D5,2026-09-06T04:18:41.675680Z,192.168.1.155,API:8080,13,21.17,0,2,0.0,0,1.39,4,0,0,0.129,7.83,38.7,0.12,S0,0.34,0.02,NORMAL
SESS-9B350462,2026-09-06T11:53:41.971090Z,82.69.71.124,SSH:22,128,124.15,93,1,30.82,0,2.5,0,0,0,0.29,11.19,464.8,0.57,S2,0.75,0.84,BRUTE_FORCE
SESS-CB44F22E,2026-09-06T00:42:42.281595Z,10.0.1.30,SSH:22,147,44.47,4,2,5.42,44,12.31,0,7,0,0.94,55.88,1180.3,0.39,S5,0.67,0.85,LATERAL_MOVEMENT
SESS-559D1E38,2026-09-06T00:22:42.162771Z,10.0.4.78,MySQL:3306,95,32.65,2,1,1.0,0,11.55,230,8,0,0.587,27.77,212.1,0.57,S6,0.74,0.82,DB_PROBE
SESS-40ED8893,2026-09-06T06:49:42.005012Z,121.37.25.53,HTTPS:443,135,65.77,118,0,28.15,0,0.17,0,0,0,0.375,3.64,338.8,0.44,S2,0.69,0.93,BRUTE_FORCE
SESS-1B0BD696,2026-09-05T20:52:42.367676Z,10.0.4.76,HTTPS:443,186,270.91,0,1,0.2,0,21.36,91,60,0,0.338,1618.76,1961.0,0.63,S7,0.78,0.9,EXFILTRATION
SESS-3F5DBACD,2026-09-05T22:31:42.151599Z,10.0.5.149,MySQL:3306,85,82.87,0,1,0.0,0,19.29,233,4,0,0.388,30.03,721.2,0.47,S6,0.96,0.87,DB_PROBE
SESS-B20B7993,2026-09-06T02:09:41.833903Z,192.168.1.161,DNS:53,17,11.47,0,2,0.0,0,0.39,3,0,0,0.192,6.1,466.6,0.19,S0,0.39,0.11,NORMAL
SESS-10A498EF,2026-09-06T00:28:42.181132Z,10.0.2.129,API:8080,49,2.09,2,1,1.23,0,47.07,0,19,5,0.254,9.67,285.4,0.72,S4,0.62,0.94,PRIVILEGE_ESCALATION
SESS-E755E9B8,2026-09-06T10:28:42.338495Z,10.0.3.151,MySQL:3306,105,87.96,0,1,0.5,0,6.4,277,52,0,0.09,123.23,2084.4,0.72,S6,0.72,0.9,DATA_ACCESS
SESS-0C03B883,2026-09-06T02:31:41.857673Z,192.168.1.238,DNS:53,9,8.98,0,1,0.0,0,0.06,1,0,0,0.175,0.71,861.0,0.23,S0,0.15,0.03,NORMAL
SESS-DC359439,2026-09-05T19:21:41.839227Z,192.168.1.154,HTTPS:443,13,27.13,0,1,0.0,0,1.57,2,0,0,0.213,2.01,187.9,0.36,S0,0.14,0.08,NORMAL
SESS-DE5C2123,2026-09-06T09:12:42.328383Z,10.0.4.190,MySQL:3306,97,38.95,0,1,0.5,0,7.11,293,49,0,0.096,315.14,685.5,0.79,S6,0.83,0.85,DATA_ACCESS
SESS-1F402E64,2026-09-06T04:05:42.327856Z,10.0.3.151,MySQL:3306,109,54.26,0,1,0.5,0,7.23,282,47,0,0.282,290.74,1979.3,0.48,S6,0.82,0.88,DATA_ACCESS
SESS-F02A602C,2026-09-05T18:28:42.014241Z,123.22.37.104,SSH:22,70,37.09,40,2,7.96,0,0.52,5,2,0,0.302,8.62,527.8,0.79,S3,0.53,0.79,CREDENTIAL_ATTACK
SESS-4A50C4FF,2026-09-05T15:46:41.786857Z,192.168.1.216,DNS:53,11,4.81,0,1,0.0,0,0.24,4,0,0,0.077,17.05,757.9,0.47,S0,0.41,0.11,NORMAL
SESS-8A81DD57,2026-09-05T15:36:41.849834Z,192.168.1.62,DNS:53,9,25.55,0,1,0.0,0,1.16,3,0,0,0.188,4.71,245.4,0.32,S0,0.14,0.02,NORMAL
SESS-92857B71,2026-09-06T11:17:41.846978Z,192.168.1.211,DNS:53,9,14.97,0,1,0.0,0,2.27,3,0,0,0.026,11.25,883.8,0.35,S0,0.41,0.07,NORMAL
SESS-EF942B18,2026-09-06T05:44:41.651170Z,192.168.1.138,HTTPS:443,15,33.31,0,2,0.0,0,0.04,4,0,0,0.171,12.66,566.7,0.05,S0,0.36,0.15,NORMAL
SESS-4722E508,2026-09-05T17:26:42.351177Z,10.0.3.151,SMB:445,89,110.89,0,1,0.5,0,8.96,270,50,0,0.785,302.9,963.2,0.85,S6,0.86,0.84,DATA_ACCESS
SESS-02F8E352,2026-09-06T10:22:42.300175Z,10.0.2.20,SMB:445,137,48.06,4,1,2.94,39,34.29,0,15,0,0.804,35.81,775.5,0.7,S5,0.61,0.86,LATERAL_MOVEMENT
SESS-404D19F9,2026-09-06T05:48:41.982603Z,127.153.80.45,HTTPS:443,122,28.82,106,0,62.85,0,0.87,0,0,0,0.083,8.04,156.9,0.4,S2,0.56,0.91,BRUTE_FORCE
